order_id,customer_name,customer_email,customer_phone,order_date,status,total_amount,channel_name,shipping_method,payment_method
1734,Zachary Riggs,petersondominique@example.net,8659828249,2003-06-13,Cancelled,81328135.23,Mobile App,Standard,Debit Card
1735,John Chan,kelsey63@example.org,7852560160,2022-03-29,Pending,15625582.74,Online,Standard,PayPal
1736,Jessica Todd,lee31@example.com,1379330044,1995-04-20,Processing,51500378.96,In-Store,Standard,Debit Card
1737,Ricky Gilbert,jenniferhenderson@example.org,3970207079,1976-07-07,Pending,25966310.11,In-Store,Next Day,Credit Card
1738,Natalie Fisher,peter17@example.net,1535879021,2003-10-24,Delivered,10605777.23,Phone,Next Day,Credit Card
1739,Alexandra Huerta,sheltonvalerie@example.org,4540702430,1971-11-06,Processing,14011672.24,Mobile App,Next Day,Debit Card
1740,Rebecca Fowler,dcohen@example.net,4307078291,2000-01-16,Processing,39777874.26,Phone,Standard,PayPal
1741,Jon Scott,sanchezdavid@example.com,5642713122,1983-05-30,Pending,51921947.28,Mobile App,Next Day,Debit Card
1742,Heather Miles,fvazquez@example.com,0238922765,2004-12-30,Delivered,41715359.24,Mobile App,Standard,Debit Card
1743,Stacey Arias,henrymegan@example.net,5417429290,2002-09-28,Cancelled,88754024.39,Mobile App,Standard,Credit Card
1744,Eric Spencer,teresabradford@example.com,1478980581,2019-04-17,Cancelled,56686319.17,In-Store,Standard,PayPal
1745,Rodney Gonzalez,aforbes@example.net,9019997915,2021-07-23,Shipped,85408909.83,Mobile App,Standard,Cash
1746,Lucas Suarez,orogers@example.com,4746710017,2021-02-07,Cancelled,14034216.98,Mobile App,Standard,Debit Card
1747,Judith Sampson,katherinereese@example.com,9246417118,1971-09-04,Cancelled,16679738.11,Mobile App,Express,Credit Card
1748,Heather Clark,cynthiaweiss@example.net,2963156209,2008-11-19,Processing,76193638.32,Mobile App,Standard,PayPal
1749,Rebekah Foster,brycecarrillo@example.net,2421601717,2018-04-04,Delivered,25819188.41,Mobile App,Express,PayPal
1750,Donna Cruz,smithmatthew@example.org,7713686804,1976-07-17,Shipped,88869719.52,Mobile App,Next Day,Credit Card
1751,Tracy Riley,matthewyoung@example.net,2291034085,1986-05-23,Cancelled,72448544.32,Online,Standard,Cash
1752,Denise Ball,lauren34@example.net,2993385535,2008-04-07,Pending,12827063.37,Phone,Standard,Cash
1753,Joseph Smith,leslie25@example.com,7161007963,1988-10-25,Cancelled,67765369.53,Phone,Standard,Credit Card
1754,Joseph Santos,rchen@example.net,6828195602,2019-01-31,Delivered,99739231.4,Online,Standard,Cash
1755,Connie Davies,lewisderek@example.com,2736589733,1975-05-20,Shipped,38971118.9,In-Store,Next Day,PayPal
1756,Elizabeth Hancock,ydavis@example.net,3686359818,1994-07-12,Pending,78152776.91,Phone,Standard,Cash
1757,Patricia Valentine,tcollins@example.org,6246167837,1973-08-09,Pending,70609719.0,In-Store,Standard,Cash
1758,Brian Willis,louismcfarland@example.net,8477214184,2012-11-20,Processing,21378353.69,Mobile App,Express,Credit Card
1759,Adrian Harris,darrylgarcia@example.net,5975395330,2008-05-13,Cancelled,85780646.81,Online,Express,PayPal
1760,Ann Steele,mgarcia@example.net,1087328664,2014-07-17,Cancelled,58693753.96,Phone,Express,Debit Card
1761,Robert Brown,hughesbrandi@example.net,2289274344,1988-10-31,Processing,19184712.58,Mobile App,Standard,Cash
1762,Jessica Collins,vgolden@example.com,4494925022,2006-07-11,Cancelled,96052689.68,Phone,Next Day,Debit Card
1763,Justin Harrison,harrisonkaren@example.org,1941473351,1987-05-25,Pending,32149627.63,Phone,Standard,PayPal
1764,Rhonda Kaufman,hintonbrandi@example.net,3506784033,1986-02-24,Pending,43955234.12,Phone,Standard,Credit Card
1765,Sandra Rice,kbrown@example.com,6241847085,1989-04-04,Pending,86908729.79,Phone,Express,Debit Card
1766,Crystal Reyes,sarahrodgers@example.net,0833263698,2023-08-23,Shipped,15146294.9,Mobile App,Next Day,Credit Card
1767,Tiffany Randall,megan81@example.org,2946402090,2008-09-09,Processing,74022311.18,Phone,Express,Cash
1768,Courtney Harper,ohendrix@example.org,5940094044,1978-06-27,Pending,88531212.14,Online,Next Day,Debit Card
1769,Tiffany Scott,williamsjennifer@example.org,9841170318,2005-07-02,Pending,94279215.29,Online,Next Day,Credit Card
1770,Alexa Mcguire,thompsonjudith@example.com,5753834654,1984-07-01,Shipped,84036353.49,Mobile App,Next Day,PayPal
1771,Joseph Vega,sortiz@example.net,1404134745,2013-12-13,Processing,57113186.71,Mobile App,Next Day,Debit Card
1772,William Marsh II,woodbrittany@example.net,2900363820,2005-10-09,Shipped,45015185.66,Online,Standard,Cash
1773,Theresa Valdez,wendylong@example.org,0752043821,2012-06-25,Processing,48501542.62,Online,Standard,Credit Card
1774,Brandon Brown,ireynolds@example.org,7477075961,1978-04-30,Delivered,72360774.92,In-Store,Express,Cash
1775,Lisa Fisher,cynthia88@example.net,8116319849,1996-08-12,Delivered,55180470.53,Online,Standard,PayPal
1776,Diana Rasmussen,byrdpeter@example.com,8398771197,1988-05-20,Shipped,75221066.11,Phone,Standard,PayPal
1777,Christie Brown,steven51@example.net,2583064956,2001-07-12,Processing,44701911.25,Mobile App,Next Day,Cash
1778,Rachel Bryan,gregory87@example.net,8962020426,1988-07-22,Cancelled,58225848.87,In-Store,Express,Debit Card
1779,Jeff Bond,ahill@example.org,9318724202,1998-09-14,Delivered,11693534.98,In-Store,Next Day,Debit Card
1780,Misty Singleton,fosterkayla@example.com,1435938165,1997-11-27,Processing,52532995.18,Phone,Next Day,Credit Card
1781,Ryan Garcia,rmatthews@example.net,8784323114,2012-01-28,Cancelled,88375604.32,In-Store,Express,Debit Card
1782,Katherine Johnson,byrdcolton@example.org,9004087316,1991-12-25,Processing,20520119.94,Online,Express,Cash
1783,Alicia Johnston,rcabrera@example.com,2484999943,1977-12-29,Delivered,45803984.27,Phone,Standard,PayPal
1784,Brent Brown,matthewrivera@example.org,7407003006,2000-12-18,Cancelled,97699879.08,Mobile App,Express,Credit Card
1785,Emily Wiley,joshua64@example.com,2501545630,1977-11-02,Pending,24911053.94,Online,Standard,Debit Card
1786,Haley Schneider,michelle30@example.net,8379714781,2016-10-22,Processing,80714936.65,Phone,Next Day,PayPal
1787,William Fields,samuel37@example.net,0038591826,1979-09-11,Shipped,92835238.74,Phone,Standard,Credit Card
1788,Bridget Newman,sarah13@example.org,1833153638,1999-07-06,Pending,43269274.31,Phone,Standard,Debit Card
1789,Ariana Medina,brittanycruz@example.org,0337494783,1977-01-24,Shipped,44501629.3,Online,Next Day,Cash
1790,Tiffany Logan,nelsonnicolas@example.com,2072416036,2006-04-01,Delivered,77854246.81,Online,Standard,Credit Card
1791,Jesse King,erik63@example.com,0808745807,1997-08-24,Cancelled,58985003.23,Mobile App,Standard,PayPal
1792,Jennifer Mills,connie67@example.org,6055395495,1996-02-24,Cancelled,22324564.98,Mobile App,Standard,Cash
1793,Bryan Rich,qfisher@example.org,4344194893,2004-06-20,Processing,75357758.97,Online,Next Day,PayPal
1794,Brandi Mclean,ubuchanan@example.com,6506488159,1995-03-17,Cancelled,89965105.3,In-Store,Express,Credit Card
1795,Allison Pollard,justin81@example.org,6365366212,2011-05-20,Delivered,22114536.16,Mobile App,Express,PayPal
1796,Jenny Lopez,washingtonpatricia@example.com,6806034688,1981-01-29,Delivered,30035915.82,Online,Express,Cash
1797,Jennifer Allen,beardtara@example.com,9224246833,1981-12-01,Processing,40743398.57,Phone,Express,PayPal
1798,Jonathan Anderson,mariohudson@example.org,3058667916,1994-05-25,Processing,50104495.45,In-Store,Express,Cash
1799,Michael Moore,abrown@example.org,5212280806,2002-01-12,Cancelled,69746609.89,Mobile App,Next Day,Cash
1800,Tiffany Gonzalez,cmatthews@example.com,6747802183,2007-10-15,Pending,28726490.05,Online,Next Day,PayPal
1801,Lindsey Fletcher,robertawelch@example.com,0294040984,2012-08-21,Processing,21327362.85,Online,Standard,Credit Card
1802,Jose Garcia,jessicawagner@example.org,8201165643,1975-11-11,Cancelled,71674947.4,Phone,Standard,Credit Card
1803,Mary Rose,gregoryzimmerman@example.com,6160045926,2017-12-15,Delivered,60138978.54,Phone,Standard,Debit Card
1804,Garrett Rogers,rjohnson@example.net,4389876826,1973-07-16,Delivered,61821792.39,Phone,Express,Debit Card
1805,Jacob Lawrence,jessicastanley@example.com,8511487285,2011-04-16,Shipped,25684409.17,Phone,Standard,Debit Card
1806,Sarah Estrada,meganromero@example.org,5022069377,1996-10-10,Cancelled,50750318.44,Phone,Standard,Cash
1807,Kelly Owen,qvaldez@example.net,6002475168,2023-05-28,Cancelled,15697769.93,Mobile App,Next Day,Cash
1808,Calvin Medina,roychan@example.org,3689538466,1991-07-21,Cancelled,37283519.25,Phone,Standard,Credit Card
1809,Laura Hart,brian61@example.org,4620436255,1989-09-16,Pending,51400063.22,Online,Standard,Credit Card
1810,Jason Kim,robertkelly@example.net,8789422635,2016-05-05,Shipped,31105122.52,Online,Next Day,Cash
1811,Peter Santana,qochoa@example.net,0076867333,2016-09-14,Cancelled,27165447.29,In-Store,Standard,Credit Card
1812,Curtis Greene,martinezroy@example.org,0622829429,1975-10-03,Cancelled,44205065.67,Online,Standard,PayPal
1813,Craig Baker,ogarcia@example.net,7497101746,2001-12-27,Delivered,79139189.95,Phone,Express,Credit Card
1814,Anna Hale,caitlinleblanc@example.com,0472006648,1994-03-08,Delivered,84038247.26,Mobile App,Express,PayPal
1815,Noah Parrish,lgarcia@example.net,1263817858,2004-04-21,Cancelled,27004847.43,Online,Express,PayPal
1816,Bonnie Henry,riverajennifer@example.org,7979953253,1974-01-23,Shipped,38574455.57,In-Store,Standard,Credit Card
1817,Christian Kelly,myerscarolyn@example.org,0749627858,1997-05-19,Shipped,67313314.08,Phone,Standard,Credit Card
1818,Denise Reyes,jamesjulia@example.net,5505333573,2008-11-18,Delivered,77988339.85,Mobile App,Express,Cash
1819,Jennifer Shaw,gregory32@example.net,4755044718,2011-04-30,Shipped,27953250.39,Phone,Standard,Debit Card
1820,Amber Taylor,carolinerusso@example.org,3797620095,1974-05-21,Shipped,58246633.94,Phone,Next Day,PayPal
1821,Justin Morrow,greenkimberly@example.net,6123147796,1990-02-22,Shipped,56142509.67,In-Store,Next Day,Debit Card
1822,Kim Anderson,erica34@example.net,8364143688,2000-09-11,Shipped,75120549.8,Online,Express,Credit Card
1823,Steven Castro,fergusoncolleen@example.net,6976196726,1979-12-12,Delivered,58771012.15,In-Store,Next Day,Debit Card
1824,Rebecca Robinson,amandamiller@example.net,7134564299,1997-01-21,Shipped,76659825.38,Online,Next Day,Debit Card
1825,Matthew Elliott,rlyons@example.org,7257049175,1973-04-08,Cancelled,49555879.92,Online,Express,Debit Card
1826,Nicholas Garcia,tracysullivan@example.org,9162759917,2015-08-04,Processing,79899075.93,Online,Standard,Credit Card
1827,Selena Bates,joneschristopher@example.com,1234872818,2002-06-09,Processing,92856863.84,Online,Next Day,Debit Card
1828,Jessica Davis,samantha84@example.net,3988418289,1995-10-24,Pending,34752842.52,Mobile App,Standard,Debit Card
1829,Karen Henry PhD,lindseyharmon@example.org,6017304915,1984-01-18,Cancelled,44669593.11,In-Store,Express,PayPal
1830,Joshua Robertson,autumn41@example.net,4967454030,1973-09-12,Delivered,18187692.06,Mobile App,Standard,Cash
1831,Troy Williams,robertberger@example.org,6371921939,1972-01-14,Shipped,52244841.55,Mobile App,Next Day,Cash
1832,Leslie Franco,garciahaley@example.net,1799991422,1989-11-30,Cancelled,77489533.9,Online,Standard,Debit Card
1833,Kathy Gomez,stephenjones@example.net,9083201812,1993-08-02,Processing,11433684.66,Phone,Express,Cash
1834,Paul Jimenez,bennettcynthia@example.net,4740036607,2006-01-03,Delivered,79554886.81,Phone,Next Day,Cash
1835,Mr. Ryan Perry DVM,jacksonroy@example.org,6308196198,1972-07-11,Processing,82884253.17,Online,Express,Credit Card
1836,Robert Parsons,cowanjeffrey@example.net,4423611182,2002-08-05,Shipped,67961172.28,In-Store,Express,Debit Card
1837,Tammy Johnson,thomaskaren@example.com,0102836137,1983-03-15,Pending,96192990.8,Phone,Next Day,Debit Card
1838,Nicole Morse,cnicholson@example.com,6861536300,1981-04-27,Cancelled,60816307.5,Mobile App,Standard,Cash
1839,Charles Cruz,craig73@example.com,6773805420,2011-09-04,Shipped,69477615.92,Mobile App,Standard,PayPal
1840,Vicki Black,grayemily@example.net,9855264435,2020-01-11,Shipped,75163167.71,Phone,Standard,PayPal
1841,Brandon Pope,xjames@example.net,1339345240,1995-10-24,Shipped,96874058.56,Mobile App,Express,PayPal
1842,Candace Hartman,curtis11@example.net,5031551486,1996-11-02,Shipped,60511079.78,Mobile App,Next Day,Credit Card
1843,Gabrielle Davis,karenjackson@example.com,2139703761,1986-06-24,Pending,32025321.65,Mobile App,Express,Credit Card
1844,Christopher Campbell,cobbgina@example.org,9358213311,2011-01-19,Delivered,35835648.88,In-Store,Standard,PayPal
1845,Erica Bridges,grahamjeffrey@example.com,9368529023,2020-07-19,Shipped,62219163.4,Phone,Express,Debit Card
1846,Megan Parker,cristina74@example.com,0437555896,2019-10-12,Pending,86500347.62,Mobile App,Express,PayPal
1847,Amanda Hayes,johnjackson@example.net,5948695105,1989-11-28,Cancelled,82855609.87,Mobile App,Express,Cash
1848,Linda Tucker,nicholasday@example.com,8270685883,1995-08-21,Pending,98725496.09,Phone,Standard,PayPal
1849,Jeffery Williams,josephroberson@example.com,4045421885,1998-11-04,Shipped,29441479.18,Phone,Next Day,Debit Card
1850,Taylor Brown,brownkirk@example.org,1889030589,1988-09-18,Cancelled,32115801.78,Online,Standard,Credit Card
1851,Kristen Buchanan,heidivargas@example.org,3193071003,1983-02-14,Delivered,15634176.67,Mobile App,Next Day,Cash
1852,Tracy Estes,melaniedavis@example.com,6214461891,2020-05-30,Cancelled,60122612.93,Online,Express,PayPal
1853,Devon Spencer,henry54@example.org,7830526629,1982-06-30,Delivered,68131035.57,Mobile App,Next Day,Credit Card
1854,Jeffery Harrison Jr.,christensenkrista@example.org,4946157903,2024-03-27,Delivered,55641836.32,In-Store,Express,Cash
1855,Katherine Jacobs,josephdyer@example.com,7791668730,1991-10-05,Shipped,81548802.06,Mobile App,Express,Cash
1856,Jeremy Kline,michael17@example.net,9687952647,2007-10-14,Delivered,11383744.44,Mobile App,Next Day,Credit Card
1857,Miss Kristine Ortega PhD,rchavez@example.net,9563412228,2010-12-09,Processing,22927107.74,Mobile App,Next Day,Cash
1858,Jack Davis,lorisummers@example.com,7578731260,1980-10-30,Delivered,59023458.45,Online,Express,Credit Card
1859,Erin Tran,lynn04@example.org,5746937897,2015-06-29,Cancelled,91587180.56,Online,Express,Cash
1860,Sonya Nunez,yateschristopher@example.net,6842540654,2011-11-26,Pending,17272266.24,In-Store,Standard,PayPal
1861,Jonathan Rodriguez,zhernandez@example.net,5504014548,2019-02-09,Pending,28965583.73,Online,Next Day,Debit Card
1862,David Diaz,vdiaz@example.com,7005653649,1979-03-11,Shipped,90183692.83,Mobile App,Express,Cash
1863,Timothy Garcia,ggarza@example.org,6672949960,1981-06-18,Cancelled,65571960.37,Online,Next Day,Cash
1864,Michael Gill,ahester@example.com,5357028328,1981-02-24,Pending,70766706.73,Mobile App,Standard,Cash
1865,Denise Hill,hibarra@example.org,8506713099,2024-05-09,Pending,12169145.03,Phone,Next Day,Cash
1866,Eddie Boyd,michaelstewart@example.org,9998778718,1976-01-23,Shipped,44752881.08,Online,Standard,Debit Card
1867,Melissa Mcconnell,hugheskathryn@example.com,0298085790,1981-03-22,Pending,99606130.51,In-Store,Next Day,Debit Card
1868,Clayton Castro,ernest47@example.org,4944191669,2007-11-29,Cancelled,78976312.85,In-Store,Next Day,PayPal
1869,Glenda Murray,alexalvarez@example.org,2688079842,1999-02-23,Shipped,40951733.75,Online,Standard,Debit Card
1870,John Oconnell,jessicaramos@example.net,2800566478,1982-10-23,Delivered,65965083.65,Mobile App,Next Day,Debit Card
1871,Maria Weaver,qmejia@example.net,2870237782,1995-11-04,Processing,11264301.88,Online,Express,Debit Card
1872,George Spence,harrisrachel@example.net,1895221320,2003-03-09,Shipped,17227228.46,In-Store,Next Day,Cash
1873,Dana Brown,paulahall@example.net,5290551330,1997-05-26,Cancelled,25575690.48,Mobile App,Standard,Credit Card
1874,Teresa Nichols MD,nathan58@example.net,5764702492,2013-06-16,Pending,91669994.26,In-Store,Standard,Cash
1875,Lisa Barr,tiffanyroach@example.org,5343186853,2008-07-13,Shipped,67562026.86,Phone,Standard,Debit Card
1876,Richard Long,ujackson@example.com,0947574825,1999-06-10,Shipped,23549385.92,Phone,Express,Credit Card
1877,Aaron Cole,whitecarl@example.net,5786848341,2008-05-31,Shipped,93920160.78,Phone,Standard,Credit Card
1878,Cynthia Brown DDS,anthonyward@example.com,2177803612,2016-04-16,Processing,45994736.9,Phone,Next Day,Cash
1879,Daniel Morgan,pattersonzachary@example.com,6064145148,1986-08-01,Pending,98813706.16,Phone,Next Day,Debit Card
1880,Brandi Miller,xscott@example.net,8249639496,1998-11-06,Processing,52486563.71,Online,Standard,Cash
1881,Rodney Garcia,dbrown@example.org,9854212432,2004-10-09,Cancelled,10186033.3,Mobile App,Standard,Debit Card
1882,Jo Smith,charles22@example.net,9119598834,2003-10-17,Processing,76481114.89,Mobile App,Standard,Credit Card
1883,Linda Kramer,kingstephen@example.com,8165691521,1985-11-21,Delivered,49851602.22,In-Store,Express,Debit Card
1884,Craig Gentry,newtonjenna@example.org,4671927433,1971-10-02,Delivered,46715710.07,Online,Next Day,Credit Card
1885,Matthew Carter,rileyrichard@example.net,3199087947,1975-10-11,Pending,52452875.86,Mobile App,Standard,Debit Card
1886,Teresa Carlson,frollins@example.com,4388173440,1973-09-08,Delivered,70503722.63,Phone,Next Day,PayPal
1887,John Smith,rburke@example.org,8450731059,2018-09-14,Delivered,55714185.35,Online,Next Day,PayPal
1888,Roy Benjamin,natalie34@example.com,4129218964,1986-03-23,Processing,49795829.79,In-Store,Express,Cash
1889,David Morris,williammiller@example.net,7384284648,2012-04-22,Shipped,93746274.51,In-Store,Express,Debit Card
1890,Christopher Khan,daniellesolomon@example.org,1149574502,2001-04-03,Shipped,97885230.05,Online,Standard,Credit Card
1891,Mason Green,karina57@example.net,7131553622,2016-06-09,Cancelled,92461984.67,In-Store,Express,Debit Card
1892,Dawn Garcia,jonestara@example.com,1368848160,1989-04-13,Cancelled,36481523.88,In-Store,Next Day,Cash
1893,Ana Davis,eric83@example.com,4550365427,2010-11-07,Pending,45885563.21,Phone,Express,Credit Card
1894,Natasha Melton,gilmorejack@example.org,2456042126,2009-01-16,Shipped,68010665.28,Mobile App,Standard,PayPal
1895,Jamie Simpson,claudia26@example.net,4208515857,1991-01-20,Processing,18968423.5,Online,Next Day,Credit Card
1896,Douglas Perez,bbell@example.org,6793476169,2023-06-10,Delivered,46181141.96,Online,Express,Credit Card
1897,Stephanie Lucas,yhenderson@example.net,4995983284,1999-04-23,Cancelled,49780098.67,Mobile App,Next Day,PayPal
1898,Robert Tucker,lovemichael@example.com,2520777524,2023-08-15,Delivered,92261382.77,Online,Express,Credit Card
